City,Region,Year,Population,Avg_Income_USD,Num_Furniture_Stores,Market_Size_USD_Millions,CAGR_Percent,Wood_Share,Plastic_Share,Metal_Share,Wicker_Share,Fabric_Share,Online_Share,Offline_Share,Residential_Share,Commercial_Share,IKEA_Revenue_USD_M,Godrej_Revenue_USD_M,Pepperfry_Revenue_USD_M,UrbanLadder_Revenue_USD_M,Nilkamal_Revenue_USD_M,Lamps_Lighting_Revenue_USD_M,Kitchen_Dining_Revenue_USD_M,Home_Decor_Revenue_USD_M,Living_Room_Revenue_USD_M,Bedroom_Revenue_USD_M,Outdoor_Revenue_USD_M,Home_Office_Revenue_USD_M,Kids_Furniture_Revenue_USD_M,Latitude,Longitude,Sofas_Sold,DiningTables_Sold,HouseholdItems_Sold,DecorItems_Sold,HomeOffice_Sold,KidsFurniture_Sold,OutdoorFurniture_Sold,KitchenFurniture_Sold
Rajkot,West India,2020,6862624,1692.4,628,130.7,5.5,61.54,6.55,6.2,4.13,21.58,24.9,75.1,64.13,35.87,28.94,22.42,8.22,7.51,5.84,9.06,18.96,20.83,31.34,16.89,12.75,12.57,8.31,22.3039,70.8022,1588,529,1898,1078,754,345,557,587
Rajkot,West India,2021,20650129,1803.03,163,60.24,9.98,60.5,5.19,9.76,1.67,22.88,15.61,84.39,67.03,32.97,9,11.84,8.63,5.66,3.64,4.6,8.87,9.53,12.46,10.32,5.51,5.66,3.29,22.3039,70.8022,570,860,2365,300,494,560,199,867
Rajkot,West India,2022,20828251,2629.21,752,107.19,9.9,64.4,6.3,5.25,2.51,21.54,21.57,78.43,65.78,34.22,19.07,15.9,9.63,9.02,4.45,10.97,11.38,19.07,21.98,19.12,9.36,7.58,7.72,22.3039,70.8022,1219,895,1799,1079,210,288,370,285
Rajkot,West India,2023,24194787,2645.09,136,119.92,11.36,71.68,8.52,7.39,3.58,8.83,21.22,78.78,61.46,38.54,19.24,16.35,13.83,6.25,4.92,9.05,15.94,15.48,25.36,29.74,10.81,8.84,4.7,22.3039,70.8022,718,824,1554,1029,189,350,567,818
Kochi,South India,2018,20538123,1820.05,234,67.4,10.07,61.29,14.51,6.43,2.31,15.46,20.85,79.15,56.3,43.7,13.59,4.93,10.09,6.59,6.33,5.61,8.43,8.27,14.26,11.51,7.97,6.24,5.1,9.9312,76.2673,1094,265,1658,1464,379,55,240,289
Kochi,South India,2019,1251605,1309.41,536,143.38,6.37,77.97,9,9.78,3.83,-0.58,23.29,76.71,67.06,32.94,26.93,19.9,8.32,12.66,12.43,9.34,23.21,19.77,35.23,31.74,8.91,9.08,6.11,9.9312,76.2673,1534,754,604,958,432,269,157,683
Kochi,South India,2020,9287980,2640.2,491,101.15,5.73,76.94,11.58,5.44,3.53,2.51,24.27,75.73,66.82,33.18,20.59,12.19,14.82,4.16,7.08,8.82,11.81,18.08,25.21,14.5,9.66,7.24,5.83,9.9312,76.2673,1688,528,752,362,323,502,117,631
Kochi,South India,2021,11003879,1277.88,221,75.44,5.2,64.85,5.51,5.29,4.85,19.5,30.42,69.58,59.11,40.89,17.83,11.87,12.8,5.31,6.31,4.86,9.66,9.63,17.9,14.72,6.62,6.97,5.09,9.9312,76.2673,1399,615,794,1396,200,482,473,950
Kochi,South India,2022,13595288,2990.13,127,130.41,9.24,72.66,14.07,6.98,4.34,1.95,17.67,82.33,67.53,32.47,29.96,12.81,13.19,8.32,6.54,12.57,15.93,20.73,31.34,26.77,7.55,6.86,8.67,9.9312,76.2673,1983,429,1681,701,231,435,520,308
Kochi,South India,2023,8676225,2998.04,594,124.35,5.7,77.87,10.85,7.09,2.61,1.58,33.56,66.44,71.44,28.56,15.3,10.79,14.79,7.5,5.96,12.18,14.84,20.42,29.12,17.36,15.11,7.77,7.55,9.9312,76.2673,1644,767,1048,746,112,344,619,239
Nagpur,Central India,2018,17602653,1361.62,492,17.05,6.32,61.1,7.27,7.87,1.49,22.27,34.01,65.99,60.18,39.82,5.89,4.73,3.46,4.56,2.8,1.91,2.6,2.8,3.2,2.69,1.19,1.59,1.08,21.1458,79.0882,1024,267,2277,580,556,167,541,224
Nagpur,Central India,2019,15148670,2846.5,347,103.94,5.5,72.75,8.6,7.13,4.32,7.2,34.88,65.12,63.79,36.21,23.52,11.45,12.9,3.92,10.83,9.06,14.75,17.99,23.7,17.83,7.16,8.97,4.48,21.1458,79.0882,732,458,798,1069,540,454,691,793
Nagpur,Central India,2020,1963835,2160.14,471,129.69,8.93,62.17,5.78,7.94,3.39,20.72,21.26,78.74,68.05,31.95,18.84,17.18,17.78,11.2,7.84,10.95,12.22,21.75,31.04,21.94,14.05,12.33,5.42,21.1458,79.0882,408,249,2248,1104,197,61,373,926
Nagpur,Central India,2021,3350937,2625.43,776,24.88,7.01,79.27,12.65,8.56,3.78,-4.26,19.24,80.76,69.94,30.06,5.43,4.38,5.55,0.71,1.67,2.47,2.32,4.48,4.74,4.97,2.57,2.08,1.26,21.1458,79.0882,940,410,2343,1386,219,258,479,160
Nagpur,Central India,2022,22519916,2301.36,414,127.59,6.77,74.05,13.39,7.07,2.84,2.65,16.12,83.88,72.46,27.54,17.28,22.32,14.32,8.2,7.38,10.43,14.89,16.49,34.23,24.37,11.14,9.81,6.23,21.1458,79.0882,1845,1142,600,1201,392,214,171,995
Nagpur,Central India,2023,8468764,1314.71,479,18.72,5.98,62.89,8.24,6.38,4.38,18.11,24.06,75.94,64.92,35.08,4.76,2.83,4.56,3.89,0.27,1.66,3.01,2.39,3.64,3.15,1.81,1.49,1.58,21.1458,79.0882,1370,435,2879,808,100,343,688,796
Lucknow,North India,2018,4496834,3343.08,295,88.73,5.96,65.73,5.19,8.55,4.54,15.99,25.01,74.99,71.13,28.87,13.43,10.58,11.87,5.32,8.55,5.06,13.31,13.48,21.43,20.46,5.52,6.32,3.14,26.8467,80.9462,678,477,2274,506,671,568,85,440
Lucknow,North India,2019,3726259,3301.9,194,39.36,11.31,72.59,7.21,7.72,1.25,11.23,21.99,78.01,68.4,31.6,9.44,6.75,1.05,2.08,3.77,2.82,5.75,4.14,8.31,7.58,4.68,3.21,2.87,26.8467,80.9462,1419,212,2940,254,349,127,350,454
Lucknow,North India,2020,8367611,2331.54,657,108.85,10.41,60.21,6.63,8.99,1.39,22.78,18.17,81.83,72.69,27.31,26.04,20.73,17.36,8.63,6.8,9.03,12,13.54,24.26,19.21,11.54,10.19,9.08,26.8467,80.9462,1257,836,1373,1182,751,483,699,279
Lucknow,North India,2021,11235046,3470.89,122,86.75,5.17,69.31,12.61,6.96,4.94,6.18,20.18,79.82,66.41,33.59,17.5,12.01,14.42,4.86,3.87,5.71,12.06,13.18,19.86,13.75,9.93,8.51,3.75,26.8467,80.9462,402,887,2928,532,248,126,638,383
Lucknow,North India,2022,15697441,2110.68,326,44.44,5.51,69.9,12.47,7.93,1.6,8.1,21.17,78.83,72.3,27.7,9.45,9.59,4.18,4.65,5.14,2.94,4.99,6.04,9.61,10.26,5.43,3.25,1.92,26.8467,80.9462,1191,1180,591,326,494,97,178,984
Lucknow,North India,2023,19287371,2201.98,434,51.5,6.96,71.86,13.95,8.84,4.28,1.07,29.02,70.98,56.5,43.5,8.28,5.98,5.03,3.19,3.07,3.18,8.14,9.26,10.56,9.32,4.93,3.41,2.71,26.8467,80.9462,1153,788,946,904,143,131,605,649
Ahmedabad,West India,2018,5601239,1984.66,725,94.27,9.85,65.16,6.13,6.73,4.83,17.15,18.33,81.67,72.39,27.61,17.46,17.25,9.2,5.01,4.32,8.45,9.13,15.3,17.94,18.07,9.54,9.69,6.15,23.0225,72.5714,1469,1085,608,442,797,258,273,804
Ahmedabad,West India,2019,19955257,1444.39,292,74.65,9.48,79.62,7.71,6.88,3.96,1.83,22.68,77.32,55.67,44.33,7.75,15.58,6.53,8.31,5.46,5.21,11.93,10.1,17.49,12.79,5.74,8.33,3.05,23.0225,72.5714,1350,625,816,799,719,494,236,596
Ahmedabad,West India,2020,4686454,2447.77,432,142.82,5.03,74.91,14.67,6.56,1.05,2.81,20.74,79.26,73.14,26.86,24.57,22.31,19.6,12.61,12.23,13.62,21.22,18.85,32.32,23.91,9.85,14.4,8.64,23.0225,72.5714,829,202,2335,702,143,571,194,471
Ahmedabad,West India,2021,16243103,3413.92,628,95.46,5.99,77.77,8.75,8.5,3.99,0.99,15.3,84.7,61.44,38.56,19.91,21.15,12.5,5.6,8.48,7.47,10.51,17.44,21.49,15.71,10.83,7.01,5,23.0225,72.5714,978,903,2443,803,177,78,475,664
Ahmedabad,West India,2022,4310915,2239.23,747,63.77,9.94,75.26,13.14,6.63,2.22,2.75,21.02,78.98,66.48,33.52,15.54,8.7,5.57,6.22,2.56,4.54,6.51,8.06,17.73,11.74,5.58,4.29,5.32,23.0225,72.5714,1288,635,1958,502,325,353,601,892
Ahmedabad,West India,2023,16221811,3413.87,144,37.4,5.88,65.29,8.87,6.71,1.06,18.07,22.69,77.31,65.37,34.63,9.86,5.06,5.58,2.83,1.73,2.68,5.12,4.79,7.86,6.5,4.02,3.5,2.93,23.0225,72.5714,1405,558,941,434,261,514,293,329
Indore,Central India,2018,15277814,1949.78,416,68.58,6.75,69.35,11,7.88,1.55,10.22,27.24,72.76,61.39,38.61,13.17,12.26,5.46,2.64,6.22,3.91,9.51,9.3,17.19,13.58,7.04,5.6,2.44,22.7196,75.8577,727,1180,2765,1261,352,551,612,615
Indore,Central India,2019,8033187,2637.34,715,149.28,8.36,65.38,6.27,9.65,1.57,17.13,24.91,75.09,68.8,31.2,37.27,29.1,10.89,5.98,6.57,9.24,19.6,24.33,33.47,33.9,11.19,12.83,4.73,22.7196,75.8577,1907,817,1745,338,231,495,94,961
Indore,Central India,2020,24797472,2466.42,342,64.99,10.67,72.95,9.62,6.15,2.69,8.59,23.29,76.71,72.65,27.35,7.59,10,8.1,3.58,2.1,5.92,6.27,12,13.55,9.6,7.56,5.42,4.66,22.7196,75.8577,1121,984,2051,394,547,539,498,501
Indore,Central India,2021,22742196,2622.38,654,45.3,6.48,68.66,6.62,9.09,4.79,10.84,21.4,78.6,73.66,26.34,11.13,4.36,4.7,2.62,4.42,3.02,4.82,7.25,10.33,8.94,5.47,3.32,2.17,22.7196,75.8577,1802,1025,777,846,573,477,447,795
Indore,Central India,2022,10165689,1450.67,473,33.01,5.16,70.48,6.07,8.14,1.76,13.55,22.64,77.36,60.83,39.17,6.23,3.66,7.19,4.16,2.81,2.06,4.17,4.82,7.51,7.33,2.31,3.21,1.59,22.7196,75.8577,1485,516,1068,200,755,408,292,600
Indore,Central India,2023,5406578,3452.26,458,129.14,11.96,63.55,14.25,8.11,3.3,10.79,22.64,77.36,69.24,30.76,17.11,22.47,15.01,15.94,9.16,7.55,17.84,25.94,28.27,18.4,10.69,14.13,6.31,22.7196,75.8577,1231,1151,1509,760,208,140,84,124
Panaji,West India,2018,10251008,1327.14,69,133.92,8.46,75,8.11,7.4,4.87,4.62,15.18,84.82,56.81,43.19,32.19,16.92,12.55,7.14,6.85,8.67,13.79,23.32,31.19,28.56,8.24,14.25,5.89,15.4909,73.8278,1725,399,1338,1319,134,102,310,153
Panaji,West India,2019,2564128,2434.7,205,130.04,7.51,69.8,12.87,7.98,1.35,8,16.89,83.11,71.42,28.58,29.76,17.42,16.89,11.77,6.59,11.93,13.54,20.91,36.17,18.54,12.1,11.93,4.92,15.4909,73.8278,1831,529,2107,912,566,253,280,911
Panaji,West India,2020,3027358,1437.8,719,19.97,11.27,69.44,12.26,6.04,1.8,10.46,17.22,82.78,71.85,28.15,3.81,4.06,2.99,0,4.2,2.06,2.91,2.97,4.5,2.68,2.27,1.51,1.07,15.4909,73.8278,1361,1021,529,612,374,205,481,264
Panaji,West India,2021,23608018,1408.66,763,33.48,11.35,70.84,8.44,9.84,3.19,7.69,33.74,66.26,71.48,28.52,7.8,5.51,6.84,0.38,4.2,2.62,3.91,3.96,6.09,7.85,3.63,3.34,2.1,15.4909,73.8278,810,984,2906,737,286,51,228,470
Panaji,West India,2022,18809153,2028.72,580,117.88,11.22,68.59,12.05,8.44,3.59,7.33,20.38,79.62,70.11,29.89,19.94,10.94,15.77,5.9,4.21,7.37,15.87,13.7,29.97,24.41,12.05,9.67,4.84,15.4909,73.8278,692,924,2442,628,342,406,663,702
Panaji,West India,2023,1093426,2652.94,389,125.93,8.23,65.69,5.61,6.53,1.53,20.64,33.59,66.41,65.67,34.33,24.04,23.14,20.16,12.69,7.71,11.32,18.42,15.09,26.17,28.48,7.74,11.35,7.36,15.4909,73.8278,1012,1068,2633,434,363,107,571,584
Lucknow,North India,2018,2239082,3213.49,729,61.76,10.55,74.28,9.14,5.62,1.26,9.7,18,82,56.34,43.66,8.54,13.04,7.56,4.97,4.61,5.4,6.35,10.2,15.23,10.34,4.46,5.64,4.13,26.8467,80.9462,793,604,1757,548,621,303,305,467
Lucknow,North India,2019,3324367,3164.72,92,55.95,11.5,74.45,5.64,5.87,3.28,10.76,24.7,75.3,72.59,27.41,16.54,9.74,4.43,2.95,5.86,4.61,5.75,10.41,10.15,13.97,3.79,3.75,3.53,26.8467,80.9462,1523,515,2860,595,777,229,665,861
Lucknow,North India,2020,4980741,3231.24,713,18.56,8.49,76.73,12.62,9.66,3.08,-2.09,28.81,71.19,61.35,38.65,4.07,6.56,1.93,0,1.48,1.74,2.54,2.84,3.63,3.85,1.39,1.81,0.76,26.8467,80.9462,1578,552,864,615,640,542,248,244
Lucknow,North India,2021,17628470,1650.66,585,116.59,10.96,70.68,13.04,6.84,1.57,7.87,23.87,76.13,58.35,41.65,15.22,18.97,13.32,11.89,11.43,7.9,12.9,19.42,27.2,20.61,12.61,9.55,6.4,26.8467,80.9462,1502,207,2300,1115,186,84,231,909
Lucknow,North India,2022,22593675,1854.09,383,131.98,11.31,75.97,10.39,7.45,3.38,2.81,17.86,82.14,55.3,44.7,21.72,14.74,20.37,11.63,8.94,11.84,15.8,14.43,32.82,23.11,10.22,13.01,10.76,26.8467,80.9462,846,670,2322,1274,634,124,303,390
Lucknow,North India,2023,15122837,3167.81,50,122.76,5.79,71.81,14.06,5.4,3.23,5.5,27,73,60.37,39.63,17.76,22.49,10.13,6.63,5.18,12.72,19.04,16.86,25.15,17.95,13.8,6.91,10.32,26.8467,80.9462,893,359,2362,280,309,338,583,476
Ahmedabad,West India,2018,24922965,1798.46,506,83.04,5.49,75.96,6.13,9,3.44,5.47,26.79,73.21,64.43,35.57,19.43,9.83,9.28,4.67,3.94,6.13,10.78,9.76,18.82,15.71,10.08,5.78,5.99,23.0225,72.5714,688,965,1404,235,145,420,629,646
Ahmedabad,West India,2019,9874945,2275.4,140,119.46,8.68,61.14,13.49,5.34,3.14,16.89,22.98,77.02,69.69,30.31,18.06,22.51,8.64,10.56,11.52,10.11,16.83,13.42,26.64,25.52,13.93,8.2,4.8,23.0225,72.5714,1721,322,1197,1290,566,378,123,873
Ahmedabad,West India,2020,18716703,3294.34,796,62.93,6.9,69.62,12.56,8.28,2.3,7.24,32.71,67.29,58.84,41.16,11.22,9.78,7.96,3.76,1.64,4.43,7.38,10.66,13.45,12.69,5.12,4.78,4.44,23.0225,72.5714,457,383,2678,840,639,353,583,617
Ahmedabad,West India,2021,1584523,3011.13,251,74.48,9.8,60.99,11.92,7.03,4.92,15.14,27.28,72.72,65.42,34.58,17.92,9.05,9.39,6.89,7.24,7.06,11.29,12.07,15.84,10.11,5.9,7.24,4.98,23.0225,72.5714,1327,942,2355,1081,125,270,320,272
Ahmedabad,West India,2022,2727141,2983.65,146,57.18,8.18,61.55,13.19,8.16,1.08,16.02,27.97,72.03,68.37,31.63,10.51,11.37,8.29,1.84,5.34,4.41,8.08,8.99,11.25,13.45,4.92,3.59,2.49,23.0225,72.5714,466,942,850,956,365,213,430,172
Ahmedabad,West India,2023,3829967,3005.26,481,104.09,8.35,71.81,7.51,6.63,2.2,11.85,23.51,76.49,60.84,39.16,21.11,12.02,7.38,5.27,8.66,6.4,14.97,11.92,25.98,17.84,11.97,7.74,7.27,23.0225,72.5714,1791,268,679,822,274,529,102,268
Hyderabad,South India,2018,7924122,2470.23,721,87.22,5.67,78.51,13.3,8.47,4.69,-4.97,30.08,69.92,57.22,42.78,14.27,12.02,9.23,10.52,3.86,6.71,11.55,12.53,21.73,11.78,10.61,7.24,5.07,17.385,78.4867,1259,484,2003,667,615,504,677,622
Hyderabad,South India,2019,7891935,1214.41,253,21.35,8.25,77.79,8.58,6.08,4.96,2.59,16.46,83.54,66.13,33.87,5.61,1.96,0.96,2.24,0.82,1.71,2.39,3.05,4.78,4.29,1.56,2.31,1.27,17.385,78.4867,708,473,1686,1365,410,424,122,989
Hyderabad,South India,2020,6175202,1660.76,791,81.71,9.06,65.96,6.55,9.52,2.44,15.53,28.78,71.22,71.97,28.03,16.45,7.76,3.49,9.6,7.54,6.87,10.34,9.69,18.57,15.49,10,5.51,5.24,17.385,78.4867,1735,1160,2306,555,421,269,545,569
Hyderabad,South India,2021,5349312,1943.88,439,132.84,6.11,67.98,5.3,8.57,2.25,15.9,26.29,73.71,73.08,26.92,18.2,26.35,7.98,4.19,5.89,12.11,20.15,19.49,24.23,24.7,13.14,9.3,9.72,17.385,78.4867,1527,433,1273,908,678,303,119,338
Hyderabad,South India,2022,5527519,2499.18,343,42.58,7.62,61.14,13.23,9.03,4.66,11.94,33.96,66.04,67.86,32.14,7.02,6.63,3.87,4.38,5.1,3.36,5.75,7.08,10.37,5.75,5.11,2.79,2.38,17.385,78.4867,493,362,1009,1219,234,237,382,744
Hyderabad,South India,2023,9024630,2158.56,276,24.35,9.31,72.82,9.25,5.38,3.45,9.1,18.99,81.01,65.66,34.34,6.33,5.59,5.61,2.05,1.67,2.19,3.18,3.62,4.48,4.48,2.45,2.3,1.65,17.385,78.4867,534,1078,864,1101,154,240,254,919
Raipur,Central India,2018,16468777,1510.2,357,93.19,6.96,64.67,8.07,7.12,2.66,17.48,27.95,72.05,59.12,40.88,16.1,13.32,11.34,10.54,3.72,8.31,10.71,13.06,27,15.46,5.99,6.91,5.75,21.2514,81.6296,1017,901,852,872,642,438,611,396
Raipur,Central India,2019,8893848,2242.99,107,39.6,9.06,65.77,10.19,5.91,3.49,14.64,19.51,80.49,57.2,42.8,11.66,8.82,2.42,4.66,1.21,2.81,4.25,5.07,9.78,6.75,3.86,3.67,3.4,21.2514,81.6296,1473,488,1606,638,685,264,540,571
Raipur,Central India,2020,12152869,1975.54,393,11.32,10.17,74.23,14.24,5.89,1.79,3.85,27.61,72.39,61.5,38.5,5.22,3.01,1.18,3.52,2.11,0.79,1.36,1.6,2.85,1.83,1.29,1,0.61,21.2514,81.6296,1482,1195,1748,730,630,424,272,547
Raipur,Central India,2021,9904382,2848.22,122,68.49,10.31,67.85,13.61,8.78,3.34,6.42,25.6,74.4,65.9,34.1,16.64,15.43,5.23,3.99,8.61,7.41,8.4,9.78,12.59,14.94,5.63,4.53,5.21,21.2514,81.6296,1602,254,911,326,255,135,323,202
Raipur,Central India,2022,4667700,1922.21,141,119.45,5.88,71.8,13.52,9.17,4.08,1.43,33.22,66.78,63.57,36.43,12.76,11.21,6.54,8.47,9.74,9.44,13,14.99,32.79,24.31,7.8,9.94,7.18,21.2514,81.6296,1115,919,1234,404,767,523,359,337
Raipur,Central India,2023,4349667,1566.85,514,15.23,7.84,77.6,10.72,7.98,1.81,1.89,23.88,76.12,62.94,37.06,3.96,4.63,2.43,0,1,1.01,2.45,2.05,2.83,2.5,1.69,1.62,1.08,21.2514,81.6296,703,865,617,228,246,580,115,857
Hyderabad,South India,2018,8061053,2546.87,247,144.99,9.27,70.3,10.24,7.99,4.87,6.6,23.14,76.86,65.22,34.78,28.19,16.58,13.59,15.62,7.07,10.48,17.16,24.42,33.56,21.28,12.66,16.82,8.62,17.385,78.4867,1192,912,981,644,584,96,636,901
Hyderabad,South India,2019,11740944,2368.03,365,18.42,10.78,61.16,7.16,7.33,2.31,22.04,29.39,70.61,68.23,31.77,5.76,2.68,1.68,2.38,1.77,1.49,2.87,3.3,4.1,3.57,1.02,1.02,1.05,17.385,78.4867,977,528,691,1165,698,114,619,646
Hyderabad,South India,2020,15081597,2276.38,396,11.67,11.35,79.09,9.24,8.66,2.66,0.35,18.31,81.69,60.99,39.01,2.69,2.64,2.7,2.86,1.37,1.14,1.58,2.07,2.12,1.92,1.37,0.85,0.63,17.385,78.4867,1634,862,606,663,119,524,233,523
Hyderabad,South India,2021,12850302,2856.52,544,31.86,9.52,71.78,6.87,9.96,2.53,8.86,16.9,83.1,72.01,27.99,7.78,5.46,4.34,0.67,4.96,2.41,3.79,3.57,7.64,6.41,2.79,3.05,2.21,17.385,78.4867,367,374,881,350,368,195,102,409
Hyderabad,South India,2022,8517099,3156.76,138,115.98,9.46,67.36,11.65,5.59,4.16,11.24,26.53,73.47,68.67,31.33,25.9,22.35,12.73,11.64,8.48,7.45,17.98,15.1,25.86,18.27,12.4,11.39,7.52,17.385,78.4867,1786,887,1282,439,432,431,170,539
Hyderabad,South India,2023,20806279,1242.21,507,47.92,11.4,67.57,9.17,6.28,1.42,15.56,16.18,83.82,64.74,35.26,8.51,7.07,4.09,3.38,2.66,3.96,7.18,6.21,10.89,7.56,4.45,3.74,3.94,17.385,78.4867,387,385,2937,465,654,115,469,458
Pune,West India,2018,6197625,2828.44,570,113.68,9.38,78.63,12.45,7.53,3.03,-1.64,31.26,68.74,66.78,33.22,24.3,10.88,19.18,12.75,5.96,8.68,17.3,15.39,23.22,18.01,13.26,12.47,5.36,18.5204,73.8567,516,332,743,1328,500,566,438,896
Pune,West India,2019,8456262,2760.88,514,50.92,10.02,71.5,7.71,7.39,3.15,10.25,24.02,75.98,73.55,26.45,11.63,5.61,8.73,6.51,5.62,5.53,4.77,7.43,9.98,11.15,6.36,3.6,2.09,18.5204,73.8567,300,861,967,1112,405,142,629,830
Pune,West India,2020,9834253,2880.39,192,70.34,11.85,68.26,12.67,8.37,4.05,6.65,32.23,67.77,63.23,36.77,9.7,10.44,8.95,6.7,3.83,5.91,9.68,10.05,13.52,15.7,7.69,4.11,3.69,18.5204,73.8567,1458,593,1365,696,127,475,307,789
Pune,West India,2021,7007916,2765.39,604,136.68,6.84,67.2,5.48,9.44,4.33,13.55,17.68,82.32,72.37,27.63,16.23,18.7,16.91,4.99,5.14,12.3,19.05,17.86,25.78,25.12,12.16,11.35,13.05,18.5204,73.8567,1674,772,2061,884,566,517,281,964
Pune,West India,2022,24306514,3375.64,705,55.6,7.96,65.39,14.23,9.34,2.1,8.94,19.31,80.69,60.01,39.99,10.3,6.26,8.41,5.31,4.53,5.58,9.01,6.38,13.22,7.82,3.69,4.92,4.99,18.5204,73.8567,439,1179,1733,357,359,143,429,538
Pune,West India,2023,23312414,1929.1,289,66.32,6.49,65.31,10.98,7.04,3.84,12.83,31,69,66.72,33.28,9.06,7.16,8.14,5.21,6.33,4.68,5.96,12.5,14.56,11.15,6.64,5.6,5.23,18.5204,73.8567,917,898,1103,371,633,182,117,326
Mysore,South India,2018,4691192,1739.99,724,116.49,6.83,74.23,6.95,8.25,4.78,5.79,16.76,83.24,72.5,27.5,29.06,16.42,13.04,5.1,4.49,10.1,15.38,16.83,22.35,25.34,8.98,10.53,6.99,12.2958,76.6394,432,304,2160,693,200,483,579,805
Mysore,South India,2019,4080548,3335.01,471,21.71,10.75,67.18,10.3,5.69,2.15,14.68,18.97,81.03,65.7,34.3,4.55,5.55,4.82,4.26,1.76,1.15,1.85,3.98,4.69,4.78,2.03,2.06,1.17,12.2958,76.6394,1943,406,1596,1169,650,390,122,815
Mysore,South India,2020,19117737,2381.36,65,46.17,6.27,74.09,9.69,6.09,3.15,6.98,33.99,66.01,68.32,31.68,8.26,7.79,2.78,7.58,3.93,2.94,6.75,6.72,11.41,8.65,2.78,3.42,3.5,12.2958,76.6394,477,384,2515,875,452,363,596,384
Mysore,South India,2021,14351612,2795.79,139,51.45,5.42,78.44,14.73,5.8,1.75,-0.72,34.24,65.76,58.46,41.54,12.97,5.69,5.89,5.95,2.41,4.84,5.44,7.81,9.72,13.67,3.81,3.87,2.3,12.2958,76.6394,1109,649,2158,858,399,261,147,877
Mysore,South India,2022,8924958,3333.3,164,119.24,8.62,63.44,5.08,6.68,3.31,21.49,27.44,72.56,69.82,30.18,28.38,19.38,8.53,10.11,12.05,7.46,12.75,21.53,24.46,26.1,8.94,12.02,5.99,12.2958,76.6394,1681,438,2233,1102,781,569,202,155
Mysore,South India,2023,20188363,2039.43,638,116.82,10.94,65.79,8.99,7.83,4.87,12.52,28.72,71.28,59.9,40.1,12.53,22.06,18.83,5.53,5.96,8.87,17.17,19.35,25.57,16.94,13.2,8.95,6.77,12.2958,76.6394,679,659,2113,865,395,208,415,492
Lucknow,North India,2018,2620152,2241.57,487,63.88,7.75,64.02,14.03,9.73,4.15,8.07,22.63,77.37,72.57,27.43,15.07,7.28,7.81,5.45,2.61,7.24,7.76,11.39,12.69,13.49,3.95,4.7,2.65,26.8467,80.9462,1207,858,1359,566,452,317,232,607
Lucknow,North India,2019,8524265,3449.84,502,86.63,8.82,60.81,5.57,6.07,4.54,23.01,20.5,79.5,63.98,36.02,8.75,13.3,5.71,10.47,5.71,7.98,13.05,13.76,20.9,14.67,7.94,5.01,3.32,26.8467,80.9462,957,934,2379,749,229,523,241,378
Lucknow,North India,2020,20906403,3431.15,675,133.89,10.04,60.83,5.94,7.09,1.08,25.06,25.15,74.85,57.91,42.09,16.63,16.12,15.36,5.81,6.23,12.88,14.62,17.35,30.46,21.94,12.96,10.34,13.33,26.8467,80.9462,749,1043,1776,842,255,459,293,650
Lucknow,North India,2021,7435514,1402.55,701,21.52,6.52,77.64,6.45,6.24,2.33,7.34,25.06,74.94,56.46,43.54,8.82,2.02,2.18,4.14,3.58,1.7,2.93,2.95,4.74,4.16,2.24,1.65,1.15,26.8467,80.9462,885,925,512,454,173,523,455,142
Lucknow,North India,2022,18131923,3328.19,505,82.74,7.36,66.83,11.13,7.01,2.81,12.22,21.3,78.7,61.91,38.09,14.08,8.98,7.5,5.7,4.12,9.37,8.45,13.97,22.61,11.53,6.63,7.17,3.01,26.8467,80.9462,762,447,2846,407,441,405,522,223
Lucknow,North India,2023,17422948,1464.51,114,104.66,5.87,75.17,12.52,9.78,1.65,0.88,29.07,70.93,57.25,42.75,17.09,14.95,16.69,8.2,5.71,10.14,13.9,12.56,18.12,22.43,11.6,7.95,7.96,26.8467,80.9462,1289,286,1599,649,564,242,502,360
Trivandrum,South India,2018,5759240,1318.53,286,117.1,7.23,62.78,5.84,7.68,4.71,18.99,27.18,72.82,55.61,44.39,28.41,19.99,6.58,9.02,7.5,9.96,19.07,16.51,25.73,20.82,10.42,8.61,5.99,8.5241,76.9366,1431,525,1574,294,189,320,617,992
Trivandrum,South India,2019,5610083,3211.88,251,45.78,11.16,67.93,7.97,5.17,1.94,16.99,34.3,65.7,65.2,34.8,10.38,2.78,4.72,3.24,4.99,3.54,5.13,6.95,8.73,10.41,5.5,3.88,1.64,8.5241,76.9366,421,236,1286,1038,678,163,309,835
Trivandrum,South India,2020,12361986,1982.08,287,136.51,6.23,69.78,13.68,6.03,3.38,7.13,20.17,79.83,58.96,41.04,19.06,28.06,9.76,7.36,6.86,11.32,12.54,20.61,31.41,28.56,14.49,11.88,5.69,8.5241,76.9366,316,586,648,677,554,572,138,372
Trivandrum,South India,2021,17299859,2069.51,314,70.09,9.09,74.87,8.76,7.22,4.78,4.37,30.26,69.74,74.52,25.48,16.29,11.85,5.28,5.04,7.62,5.12,6.77,12.23,18.13,15.42,4.69,3.94,3.8,8.5241,76.9366,1519,913,2254,882,431,104,175,261
